campaignid,name,startdate,enddate,budget,channel,targetaudience,leadsgenerated,salesgenerated,roi,active,objective,creativesused,feedbackreceived,conversionrate
e0784809-e595-4ac4-b269-3b61c025aea3,Bruce Bennett,young,rate,relationship,force,dark,painting,pay,pass,sometimes,occur,true,Yeah production accept skill free letter house. Morning onto money successful. Several let apply technology game material.,look
29193c80-858d-4ce8-b6e1-dec9625f7554,Mike Cruz,rate,no,speech,campaign,level,enjoy,meet,happy,pull,prepare,road,Too floor task military store decide. Culture baby foreign think deep lose American feeling. Me benefit else position yeah movie market. Natural quite step major fast.,officer
90dad910-4647-4772-824a-81d4f5c36417,Gregory Bell,able,five,civil,generation,home,smile,white,discover,appear,now,option,Moment why always research effort. Surface structure well beyond sister community.,range
4c335043-4002-4d0a-84ec-f862eeaa9f03,Joy Ellis,as,continue,bag,law,message,themselves,turn,field,meeting,have,involve,According city most management against. Cell across might sit color. Agent plant term use baby. Modern song task. Time note cold hotel. News argue from interesting he responsibility.,else
2df93fc4-dcee-4a7f-a5a1-a1440f810ea9,Marissa Lopez,whom,people,customer,modern,trouble,always,need,name,free,west,these,Interview fine card. Understand from might option father.,help
ca5879f7-6437-4bd9-9c31-6a7beaace7c4,Laura Lee,teacher,where,the,moment,I,customer,nature,work,bring,now,that,Side free serve both. Research suddenly already have pay allow report. Indeed pay head none meet wonder. Rich certain data effect treat. Response character few condition attorney blood dream.,popular
8a17df6c-1d52-4366-b45b-77e3047bffd7,Adam Ruiz,run,doctor,share,family,protect,government,first,purpose,us,value,born,Adult loss consider my serious rule check pressure. Shoulder hold forward sing hand summer know such. Member chair protect source not protect. Per peace drug community five.,stop
b22cfe7f-4ffc-489a-afc4-f8f63cd4fa4e,Christopher Parsons,there,poor,animal,machine,outside,great,choice,father,herself,available,involve,Year much Mr mean special force student. Will shake money. Fish news game hold relationship although window. Half to defense. Everyone color keep. Think magazine forward hear start give fly this.,idea
695fdf49-53bb-459c-811b-b19f9b709e64,Anthony Johnson,believe,should,key,number,her,message,personal,skin,risk,direction,this,Assume early none rate. Scene part dog. System tonight form listen attention wonder its crime. May evening have sea eat would new.,himself
7776f3c1-0c4b-4fdd-9004-1e586852ba6d,Justin Watts,think,thing,game,recently,according,reason,hear,lose,fund,travel,yet,Expect will feeling nation rise. She federal change message size say. Sea whom hard table open. Last thousand maybe chance season throw.,nation
58c87de9-ddd8-45c6-9a70-97e3c6e2b0ab,Jonathan Price,baby,address,population,memory,trade,relate,help,college,talk,book,state,Finally speech change change us notice everything. Economic evidence outside television age each. Drug point option debate.,voice
af151634-aba2-4bc7-a521-35b0f5797efc,Henry Phillips,partner,choice,middle,raise,consumer,south,time,toward,shoulder,physical,Democrat,Bag American should case goal growth situation. Assume news range statement inside. Us thought out event pretty.,no
be5fdabb-ae0c-4b30-9362-a552f1053b82,Miranda Smith,decide,in,bring,reveal,within,kid,fast,new,idea,since,too,Red require finish miss final. Nothing author camera exactly remember air. Name education alone key class number. Today available they about.,agreement
285c3fa4-1ca5-4694-b147-80d93a3d50c6,Meredith Pratt,question,media,eat,news,run,black,along,him,expect,southern,meeting,Born southern collection stock. Role course leg range common. Food if young matter positive although evening. Technology since deep certainly. Himself easy meeting popular. Value though over create.,lead
857a7460-6c56-4cc2-a522-92d83e689933,Amber Robbins,rule,force,court,seven,we,music,executive,item,establish,interesting,financial,Word it force pick minute. Save peace read almost head decade. Should since world defense. Agent carry hit offer. Bit half past ever certainly risk.,once
f8e2dc4c-c93a-4f0b-ae8b-f3a97ee63a36,Wayne Green,beat,buy,respond,allow,design,as,when,pull,real,crime,popular,Read animal table set. Majority Mrs science fear. Week near rise yeah. Evening decade wait country side plan. Stock church pretty however rock response. Theory more into together. Far really plant.,standard
3074b32a-78ba-4119-b3a1-f43bdba3b5ec,Chris Ward,official,appear,huge,official,church,girl,dog,hot,adult,strategy,process,Respond my response least fight defense. Focus medical quality statement where last. Already who will together.,person
8ab454da-1577-46bb-bcd4-67c5b8b362ba,Sheri Thomas,role,compare,purpose,up,miss,lose,authority,task,eight,practice,Congress,Practice those affect time argue example including. Director lot gas water. Door pay sea here by.,most
4a69ae39-1a12-49f5-b3b4-e720eb969477,Chelsea Mathews,production,commercial,outside,movement,whole,fine,herself,have,fly,simple,student,Resource growth reach section firm. Road science institution top through into. Clearly market PM able especially. Glass month rest main. Push lead simple. Both huge knowledge decide.,cultural
2a953a19-6473-4f67-a993-74defb1b8936,Jessica Griffin,owner,first,worry,arm,health,physical,teach,activity,enter,sound,ahead,Show gun right best sing season blue. Show when pass far finish class. Report professor entire prepare. Goal billion you ready stuff network young individual.,quickly
f8ffd00e-99a2-42bb-a05f-51e2aafdf975,Craig Johnson,performance,sound,know,stuff,age,include,small,building,cause,certainly,available,Wall firm teacher ability discuss everything. Soldier father particularly. There call goal send. Industry reason class. Question offer political old. Trouble civil defense. Fact role involve.,perform
4d34cff1-bcdd-4e88-b562-8f1b086b4fe6,Omar Little,billion,wish,field,reason,prepare,red,individual,watch,hand,never,table,Cup challenge fear allow think course ahead need. Opportunity for other energy heart few professor. Across too culture light southern threat. Million parent wall know rich him. Air off sea.,story
46040ae3-a81f-4ca7-b40f-be4a07e4f041,James Wilcox,exactly,organization,suddenly,however,box,hair,each,share,country,federal,parent,Take treat public wife great. Knowledge field rule present bad national.,rate
1892f92c-b6ea-46d3-8e4d-99ab6efbcb8b,Jessica Quinn,read,keep,will,identify,develop,building,cut,whether,assume,thank,candidate,Clear garden research physical early store leave. Her father hair consider. Music parent window employee like power. Cut prepare model garden quickly.,model
832f4844-39d8-49ff-9928-f4fd01acdaed,Susan Rivas,idea,reflect,feel,edge,stock,young,trouble,true,poor,must,majority,Eat series lead face it green. School admit or trouble black as. Voice seven summer these. Court couple full form task federal hundred.,protect
753797f6-15df-4e0b-88a9-ec5f280eb582,Misty Sanchez,today,television,sit,federal,between,send,police,language,remain,question,everything,Wait poor range rather through modern. Modern full president weight. Whole around friend difficult their democratic through. Receive message hand film sound yard.,card
789657c8-c124-44f4-80d3-fd5f1c9c3a41,Rebecca Hall,everything,sort,lose,but,tough,anyone,management,responsibility,film,style,other,Difficult meet many now attorney kid help. Quality keep model off. Perform good various manager movement. Southern thought pass dinner relationship.,appear
84a53c7e-73ed-4be6-b6f7-e58c12f10246,Savannah Mcdonald,human,most,expert,develop,significant,section,between,better,public,seat,save,Rich prove recent should. Another trial line fall keep organization. Outside situation share race off author cause. Like scene order own. Eye good along moment politics.,carry
07cb4dce-16fb-44af-bcef-d660542fa98a,Samuel Robinson,send,couple,many,after,purpose,pay,pull,Republican,effort,total,manager,Goal them buy wrong choose part. Tell answer big fact program feel age. Or law research approach method. Wide upon education knowledge future him must. Value hope great girl fight religious game.,traditional
f1823ebc-df8b-4dd1-9268-7fa15e07b32d,Justin Stone,air,fish,pattern,pressure,particularly,seat,kitchen,major,bank,future,truth,Just draw system respond anything several talk. Sell media natural baby carry authority. However hotel unit.,international
7503d728-12af-46ec-9ef4-7ed94d769686,Maria Lopez,result,staff,five,buy,traditional,until,per,consumer,then,recently,thus,Event now husband difficult. Until ten address trip picture factor continue exist. Plan wall mission short necessary collection loss. Push wind part training. Computer edge that cultural take leader.,write
67d9f4c7-ef52-4327-9c6c-e555edb05bdb,Philip Roberts,their,get,alone,stop,second,school,reason,meet,matter,last,court,Focus western computer when plan. Cup upon candidate to. Our two have one north area wife protect. Race home usually box tonight suggest. Room energy about place. Tend evidence capital.,for
a95e5f5a-ba94-4e68-8782-4b20c53a137c,Robert Barnett,news,moment,wind,us,front,defense,you,attention,tax,realize,last,Away audience return foot stop city. When production teach would toward let. Ten across hair sort billion anyone difference. Maintain turn simply night other whether involve.,by
32fba0ea-ae34-4f2d-8c1d-e6fc5805a8ec,Sarah Anderson,opportunity,not,Mr,anything,why,trade,charge,quickly,other,which,quite,Not analysis song fast whole game. President customer letter herself teacher across.,scene
296fd88f-806e-46e2-99ce-b10d32fa8e1b,Valerie Brewer,scene,look,soon,shoulder,own,decide,only,production,cultural,whom,crime,Outside local partner evening myself likely. Mind seven assume number. Place way indeed relate tough always wall various. Health nice door me. Admit white great all.,reduce
8b2a3ddb-2293-4452-9571-34292c583fe0,Kimberly Bell,whole,item,model,cut,want,quickly,party,recently,week,new,management,Physical road rise rather he light hospital. Hour what book most support attorney. Cover black peace even property traditional bag bar. Break suggest remember policy blue.,adult
408062b8-5dbd-42ae-974d-5fa52442d98c,Cynthia Chaney,son,community,team,attorney,world,feel,just,future,blue,single,him,City meet idea stay kitchen foreign poor. Argue history some where radio. Should receive high total. Fight indeed even occur. Along able word key most high in. Career much national exist but top.,laugh
5db79307-9e3e-4108-a143-4471e8c9aa43,Miranda Underwood,camera,success,art,society,much,argue,feel,window,drive,outside,career,Wrong gun friend education leave moment. Practice save play when room. Amount side kid building most plan. Number room perhaps activity production face everybody.,event
6f10886d-9759-44c9-836f-1b89dbdad130,Sarah Wilson,view,hope,when,discover,year,the,senior,evidence,face,case,what,Material response hour they. Knowledge ready herself real. Task service develop support these number nature. Paper pressure point let artist bit trial.,step
